,Line number,Station number,Datetime,time stamp (ms),conductivity (mS/m),In-phase (ppt),Latitude (deg),Longitude (deg),Altitude (m)
34,0,0.0,2025-01-24 13:39:58.201037-07:00,64952962,-0.02,-1.5,39.75139917721943,-105.2212020737119,1761.1135638190956
35,0,0.0,2025-01-24 13:39:59.200211-07:00,64953140,-0.02,-1.5,39.751399180201005,-105.22120208474372,1761.1166050251256
36,0,0.0,2025-01-24 13:39:59.200389-07:00,64953318,-0.02,-1.5,39.75139918318258,-105.22120209577554,1761.119646231156
37,0,0.0,2025-01-24 13:39:59.200567-07:00,64953496,-0.02,-1.5,39.75139918616416,-105.22120210680737,1761.122687437186
38,0,0.0,2025-01-24 13:39:59.200745-07:00,64953674,-0.02,-1.5750000000000002,39.75139918914573,-105.2212021178392,1761.1257286432162
39,0,0.0,2025-01-24 13:39:59.200923-07:00,64953852,-0.02,-1.6,39.7513991921273,-105.22120212887103,1761.1287698492463
40,0,0.0,2025-01-24 13:40:00.200112-07:00,64954036,-0.02,-1.6,39.751399122037036,-105.22120214925926,1761.13
41,0,0.0,2025-01-24 13:40:00.200284-07:00,64954208,-0.02,-1.7000000000000002,39.751399012546294,-105.22120217371693,1761.13
42,0,0.0,2025-01-24 13:40:00.200462-07:00,64954386,-0.02,-1.7000000000000002,39.751398899236115,-105.22120219902779,1761.13
43,0,0.0,2025-01-24 13:40:00.200641-07:00,64954565,-0.02,-1.7000000000000002,39.751398785289354,-105.22120222448082,1761.13
44,0,0.0,2025-01-24 13:40:00.200819-07:00,64954743,-0.02,-1.7000000000000002,39.75139867197917,-105.22120224979167,1761.13
45,0,0.0,2025-01-24 13:40:00.200997-07:00,64954921,-0.02,-1.7000000000000002,39.75139855866898,-105.22120227510251,1761.13
46,0,0.0,2025-01-24 13:40:01.200167-07:00,64955099,-0.02,-1.7000000000000002,39.75139844624582,-105.22120231097028,1761.1316733466936
47,0,0.0,2025-01-24 13:40:01.200345-07:00,64955277,-0.02,-1.625,39.7513983338811,-105.2212023475334,1761.1334569138278
48,0,0.0,2025-01-24 13:40:01.200523-07:00,64955455,-0.015,-1.6,39.75139822151637,-105.22120238409653,1761.135240480962
49,0,0.0,2025-01-24 13:40:01.200701-07:00,64955633,-0.0125,-1.6,39.75139810915164,-105.22120242065965,1761.1370240480962
50,0,0.0,2025-01-24 13:40:01.200879-07:00,64955811,-0.0125,-1.55,39.751397996786906,-105.22120245722277,1761.1388076152305
51,0,0.0,2025-01-24 13:40:01.201057-07:00,64955989,-0.015,-1.6,39.75139791742135,-105.2212024901573,1761.1395261044177
52,0,0.0,2025-01-24 13:40:02.200237-07:00,64956167,-0.02,-1.6500000000000001,39.751397904613455,-105.22120251577309,1761.1380963855422
53,0,0.0,2025-01-24 13:40:02.200415-07:00,64956345,-0.02,-1.7000000000000002,39.75139789180555,-105.22120254138889,1761.1366666666668
54,0,0.0,2025-01-24 13:40:02.200593-07:00,64956523,-0.02,-1.8,39.75139787899766,-105.22120256700468,1761.1352369477913
55,0,0.0,2025-01-24 13:40:02.200771-07:00,64956701,-0.02,-1.8,39.75139786618976,-105.22120259262049,1761.1338072289157
56,0,0.0,2025-01-24 13:40:02.200949-07:00,64956879,-0.02,-1.8,39.75139785338187,-105.22120261823628,1761.1323775100402
57,0,0.0,2025-01-24 13:40:03.200131-07:00,64957057,-0.02,-1.7000000000000002,39.751397857852155,-105.22120261627539,1761.1317382617383
58,0,0.0,2025-01-24 13:40:03.200310-07:00,64957236,-0.02,-1.6,39.75139786858142,-105.22120260435398,1761.1313806193807
59,0,0.0,2025-01-24 13:40:03.200488-07:00,64957414,-0.02,-1.4000000000000001,39.75139787925075,-105.22120259249917,1761.131024975025
60,0,0.0,2025-01-24 13:40:03.200666-07:00,64957592,-0.02,-1.2000000000000002,39.751397889920085,-105.22120258064436,1761.1306693306694
61,0,0.0,2025-01-24 13:40:03.200844-07:00,64957770,-0.02,-1.0,39.75139790058941,-105.22120256878954,1761.1303136863137
62,0,0.0,2025-01-24 13:40:03.201022-07:00,64957948,-0.02,-0.775,39.75139790965105,-105.22120255610002,1761.1298953140579
63,0,0.0,2025-01-24 13:40:04.200199-07:00,64958126,-0.02,-0.6000000000000001,39.751397906693256,-105.22120253717016,1761.1290079760718
64,0,0.0,2025-01-24 13:40:04.200377-07:00,64958304,-0.02,-0.5,39.75139790373546,-105.22120251824028,1761.1281206380859
65,0,0.0,2025-01-24 13:40:04.200555-07:00,64958482,-0.02,-0.6000000000000001,39.75139790077767,-105.22120249931041,1761.1272333000998
66,0,0.0,2025-01-24 13:40:04.200733-07:00,64958660,-0.02,-0.7000000000000001,39.75139789781987,-105.22120248038053,1761.1263459621136
67,0,0.0,2025-01-24 13:40:04.200911-07:00,64958838,-0.0225,-1.0,39.75139789486208,-105.22120246145064,1761.1254586241275
68,0,0.0,2025-01-24 13:40:04.201089-07:00,64959016,-0.0225,-1.2000000000000002,39.7513978867334,-105.22120244234068,1761.1252582582583
69,0,0.0,2025-01-24 13:40:05.200264-07:00,64959194,-0.02,-1.4000000000000001,39.751397873073074,-105.22120242303804,1761.1257927927927
70,0,0.0,2025-01-24 13:40:05.200442-07:00,64959372,-0.02,-1.6,39.75139785941275,-105.2212024037354,1761.1263273273273
71,0,0.0,2025-01-24 13:40:05.200620-07:00,64959550,-0.02,-1.7000000000000002,39.75139784575242,-105.22120238443277,1761.126861861862
72,0,0.0,2025-01-24 13:40:05.200798-07:00,64959728,-0.02,-1.8,39.751397832092096,-105.22120236513013,1761.1273963963963
73,0,0.0,2025-01-24 13:40:05.200976-07:00,64959906,-0.02,-1.8,39.75139781843177,-105.22120234582749,1761.127930930931
74,0,0.0,2025-01-24 13:40:06.200155-07:00,64960084,-0.02,-1.9000000000000001,39.75139786864364,-105.22120239350016,1761.128
75,0,0.0,2025-01-24 13:40:06.200334-07:00,64960263,-0.02,-1.9000000000000001,39.751397928668666,-105.22120245143476,1761.128
76,0,0.0,2025-01-24 13:40:06.200512-07:00,64960441,-0.02,-1.9000000000000001,39.751397988358356,-105.22120250904571,1761.128
77,0,0.0,2025-01-24 13:40:06.200690-07:00,64960619,-0.02,-1.85,39.751398048048046,-105.22120256665666,1761.128
78,0,0.0,2025-01-24 13:40:06.200868-07:00,64960797,-0.02,-1.8,39.751398107737735,-105.2212026242676,1761.128
79,0,0.0,2025-01-24 13:40:06.201046-07:00,64960975,-0.02,-1.8,39.75139816976759,-105.22120270840804,1761.128421314741
80,0,0.0,2025-01-24 13:40:07.200225-07:00,64961153,-0.02,-1.7750000000000001,39.75139823832005,-105.22120286649236,1761.1300169322708
81,0,0.0,2025-01-24 13:40:07.200403-07:00,64961331,-0.02,-1.7000000000000002,39.75139830687251,-105.2212030245767,1761.1316125498008
82,0,0.0,2025-01-24 13:40:07.200581-07:00,64961509,-0.02,-1.6,39.75139837542496,-105.22120318266103,1761.1332081673306
83,0,0.0,2025-01-24 13:40:07.200759-07:00,64961687,-0.02,-1.5,39.75139844397742,-105.22120334074535,1761.1348037848604
84,0,0.0,2025-01-24 13:40:07.200938-07:00,64961866,-0.02,-1.4000000000000001,39.75139851291501,-105.22120349971779,1761.1364083665337
85,0,0.0,2025-01-24 13:40:08.200112-07:00,64962044,-0.02,-1.4000000000000001,39.75139863561828,-105.22120373483871,1761.1362096774194
86,0,0.0,2025-01-24 13:40:08.200290-07:00,64962222,-0.02,-1.4000000000000001,39.75139879023185,-105.22120401535618,1761.1349536290322
87,0,0.0,2025-01-24 13:40:08.200468-07:00,64962400,-0.02,-1.9000000000000001,39.75139894484543,-105.22120429587366,1761.1336975806453
88,0,0.0,2025-01-24 13:40:08.200646-07:00,64962578,-0.02,-3.0500000000000003,39.751399099459,-105.22120457639113,1761.132441532258
89,0,0.0,2025-01-24 13:40:08.200824-07:00,64962756,-0.03,-4.7,39.75139925407258,-105.2212048569086,1761.1311854838711
90,0,0.0,2025-01-24 13:40:08.201003-07:00,64962935,-0.03,-6.7250000000000005,39.7513994079067,-105.22120510877491,1761.129956175299
91,0,0.0,2025-01-24 13:40:09.200189-07:00,64963113,-0.04,-8.9,39.75139953585159,-105.22120490016269,1761.1292470119522
92,0,0.0,2025-01-24 13:40:09.200367-07:00,64963291,-0.04,-10.975000000000001,39.75139966379648,-105.22120469155047,1761.1285378486057
93,0,0.0,2025-01-24 13:40:09.200546-07:00,64963470,-0.05,-12.575000000000001,39.75139979246016,-105.22120448176626,1761.1278247011953
94,0,0.0,2025-01-24 13:40:09.200724-07:00,64963648,-0.05,-13.3,39.75139992040505,-105.22120427315406,1761.1271155378486
95,0,0.0,2025-01-24 13:40:09.200902-07:00,64963826,-0.05,-13.200000000000001,39.751400048349936,-105.22120406454184,1761.126406374502
96,0,0.0,2025-01-24 13:40:09.201081-07:00,64964005,-0.05,-12.9,39.75140012642929,-105.2212039964878,1761.1256910732197
97,0,0.0,2025-01-24 13:40:10.200255-07:00,64964183,-0.05,-12.875,39.751400137438985,-105.22120411551154,1761.1249769307924
98,0,0.0,2025-01-24 13:40:10.200433-07:00,64964361,-0.05,-13.100000000000001,39.75140014844868,-105.22120423453526,1761.124262788365
99,0,0.0,2025-01-24 13:40:10.200611-07:00,64964539,-0.06,-13.600000000000001,39.75140015945838,-105.221204353559,1761.123548645938
100,0,0.0,2025-01-24 13:40:10.200790-07:00,64964718,-0.06,-14.3,39.75140017052992,-105.22120447325142,1761.1228304914746
101,0,0.0,2025-01-24 13:40:10.200968-07:00,64964896,-0.07,-15.0,39.751400181539616,-105.22120459227516,1761.1221163490472
102,0,0.0,2025-01-24 13:40:11.200150-07:00,64965075,-0.07,-15.475000000000001,39.75140016508333,-105.22120460491666,1761.12185
103,0,0.0,2025-01-24 13:40:11.200328-07:00,64965253,-0.07,-15.600000000000001,39.751400143426665,-105.22120459690666,1761.121672
104,0,0.0,2025-01-24 13:40:11.200507-07:00,64965432,-0.07,-15.4,39.75140012164833,-105.22120458885166,1761.121493
105,0,0.0,2025-01-24 13:40:11.200685-07:00,64965610,-0.0625,-14.850000000000001,39.75140009999166,-105.22120458084167,1761.121315
106,0,0.0,2025-01-24 13:40:11.200864-07:00,64965789,-0.06,-14.200000000000001,39.75140007821333,-105.22120457278668,1761.121136
107,0,0.0,2025-01-24 13:40:11.201042-07:00,64965967,-0.0575,-13.700000000000001,39.7514000606896,-105.22120456596876,1761.121
108,0,0.0,2025-01-24 13:40:12.200221-07:00,64966146,-0.05,-13.100000000000001,39.751400056525426,-105.22120456299436,1761.121
109,0,0.0,2025-01-24 13:40:12.200399-07:00,64966324,-0.045,-12.0,39.75140005238451,-105.22120456003655,1761.121
110,0,0.0,2025-01-24 13:40:12.200578-07:00,64966503,-0.04,-10.600000000000001,39.75140004822034,-105.22120455706215,1761.121
111,0,0.0,2025-01-24 13:40:12.200756-07:00,64966681,-0.0375,-8.925,39.75140004407943,-105.22120455410435,1761.121
112,0,0.0,2025-01-24 13:40:12.200934-07:00,64966859,-0.03,-7.15,39.751400039938524,-105.22120455114656,1761.121
113,0,0.0,2025-01-24 13:40:13.200110-07:00,64967038,-0.03,-5.425000000000001,39.75140003723224,-105.2212045488989,1761.121990990991
114,0,0.0,2025-01-24 13:40:13.200288-07:00,64967216,-0.02,-3.975,39.75140003545045,-105.22120454711711,1761.1235945945948
115,0,0.0,2025-01-24 13:40:13.200466-07:00,64967394,-0.02,-2.725,39.75140003366867,-105.22120454533534,1761.1251981981984
116,0,0.0,2025-01-24 13:40:13.200644-07:00,64967572,-0.02,-1.8,39.75140003188689,-105.22120454355355,1761.126801801802
117,0,0.0,2025-01-24 13:40:13.200822-07:00,64967750,-0.0175,-1.075,39.75140003010511,-105.22120454177177,1761.1284054054056
118,0,0.0,2025-01-24 13:40:13.201000-07:00,64967928,-0.01,-0.6000000000000001,39.751400028213574,-105.22120453994344,1761.1299930139721
119,0,0.0,2025-01-24 13:40:14.200179-07:00,64968106,-0.01,-0.2,39.75140000689621,-105.22120452987691,1761.128749500998
120,0,0.0,2025-01-24 13:40:14.200356-07:00,64968283,-0.0175,-0.0,39.751399985698605,-105.22120451986693,1761.127512974052
121,0,0.0,2025-01-24 13:40:14.200535-07:00,64968462,-0.02,0.1,39.75139996426148,-105.22120450974386,1761.12626247505
122,0,0.0,2025-01-24 13:40:14.200713-07:00,64968640,-0.02,0.1,39.75139994294411,-105.22120449967731,1761.125018962076
123,0,0.0,2025-01-24 13:40:14.200891-07:00,64968818,-0.02,-0.0,39.75139992162675,-105.22120448961078,1761.123775449102
124,0,0.0,2025-01-24 13:40:14.201069-07:00,64968996,-0.02,-0.07500000000000001,39.75139990721555,-105.22120448188022,1761.1225305305306
125,0,0.0,2025-01-24 13:40:15.200245-07:00,64969174,-0.02,-0.1,39.751399904245915,-105.22120447801969,1761.1212832832832
126,0,0.0,2025-01-24 13:40:15.200423-07:00,64969352,-0.02,-0.2,39.75139990127627,-105.22120447415917,1761.120036036036
127,0,0.0,2025-01-24 13:40:15.200600-07:00,64969529,-0.02,-0.30000000000000004,39.75139989832332,-105.22120447032033,1761.118795795796
128,0,0.0,2025-01-24 13:40:15.200778-07:00,64969707,-0.02,-0.325,39.751399895353686,-105.2212044664598,1761.1175485485485
129,0,0.0,2025-01-24 13:40:15.200956-07:00,64969885,-0.02,-0.42500000000000004,39.75139989238405,-105.22120446259927,1761.1163013013013
130,0,0.0,2025-01-24 13:40:16.200135-07:00,64970063,-0.02,-0.55,39.75139988604167,-105.22120444659167,1761.11627
131,0,0.0,2025-01-24 13:40:16.200313-07:00,64970241,-0.02,-0.6000000000000001,39.751399878625,-105.221204426715,1761.116626
132,0,0.0,2025-01-24 13:40:16.200491-07:00,64970419,-0.02,-0.7000000000000001,39.751399871208335,-105.22120440683834,1761.116982
133,0,0.0,2025-01-24 13:40:16.200669-07:00,64970597,-0.02,-0.7000000000000001,39.75139986379167,-105.22120438696166,1761.117338
134,0,0.0,2025-01-24 13:40:16.200847-07:00,64970775,-0.02,-0.775,39.751399856374995,-105.221204367085,1761.117694
135,0,0.0,2025-01-24 13:40:16.201025-07:00,64970953,-0.02,-0.8,39.75139984779827,-105.22120435531737,1761.1180997008973
136,0,0.0,2025-01-24 13:40:17.200203-07:00,64971131,-0.02,-0.9,39.75139983212197,-105.22120439317713,1761.1188095712862
137,0,0.0,2025-01-24 13:40:17.200381-07:00,64971309,-0.02,-1.0,39.75139981644566,-105.22120443103688,1761.119519441675
138,0,0.0,2025-01-24 13:40:17.200559-07:00,64971487,-0.02,-1.1,39.751399800769356,-105.22120446889664,1761.1202293120639
139,0,0.0,2025-01-24 13:40:17.200737-07:00,64971665,-0.02,-1.1,39.75139978509306,-105.2212045067564,1761.1209391824527
140,0,0.0,2025-01-24 13:40:17.200915-07:00,64971843,-0.02,-1.1,39.75139976941675,-105.22120454461614,1761.1216490528416
141,0,0.0,2025-01-24 13:40:17.201093-07:00,64972021,-0.02,-1.2000000000000002,39.751399753249835,-105.22120454424515,1761.122
142,0,0.0,2025-01-24 13:40:18.200268-07:00,64972199,-0.02,-1.2000000000000002,39.75139973660321,-105.22120450649298,1761.122
143,0,0.0,2025-01-24 13:40:18.200447-07:00,64972378,-0.02,-1.3,39.75139971986306,-105.22120446852873,1761.122
144,0,0.0,2025-01-24 13:40:18.200625-07:00,64972556,-0.02,-1.4000000000000001,39.751399703216435,-105.22120443077655,1761.122
145,0,0.0,2025-01-24 13:40:18.200803-07:00,64972734,-0.02,-1.425,39.751399686569805,-105.22120439302438,1761.122
146,0,0.0,2025-01-24 13:40:18.200981-07:00,64972912,-0.02,-1.5,39.75139966992318,-105.22120435527222,1761.122
147,0,0.0,2025-01-24 13:40:19.200161-07:00,64973090,-0.0175,-1.6,39.75139964238285,-105.22120437761716,1761.1228025922235
148,0,0.0,2025-01-24 13:40:19.200339-07:00,64973268,-0.0125,-1.6,39.75139961369226,-105.22120440630775,1761.1236899302094
149,0,0.0,2025-01-24 13:40:19.200517-07:00,64973446,-0.015,-1.6,39.751399585001664,-105.22120443499834,1761.1245772681955
150,0,0.0,2025-01-24 13:40:19.200695-07:00,64973624,-0.02,-1.5,39.751399556311064,-105.22120446368893,1761.1254646061814
151,0,0.0,2025-01-24 13:40:19.200873-07:00,64973802,-0.02,-1.4500000000000002,39.75139952762047,-105.22120449237953,1761.1263519441675
152,0,0.0,2025-01-24 13:40:19.201051-07:00,64973980,-0.02,-1.4000000000000001,39.751399493773775,-105.22120450972973,1761.1266636636635
153,0,0.0,2025-01-24 13:40:20.200227-07:00,64974159,-0.015,-1.4000000000000001,39.75139944569403,-105.22120449629129,1761.1254094094093
154,0,0.0,2025-01-24 13:40:20.200405-07:00,64974337,-0.0125,-1.4500000000000002,39.751399397882885,-105.22120448292793,1761.124162162162
155,0,0.0,2025-01-24 13:40:20.200583-07:00,64974515,-0.0125,-1.4000000000000001,39.751399350071736,-105.22120446956457,1761.1229149149149
156,0,0.0,2025-01-24 13:40:20.200761-07:00,64974693,-0.015,-1.4000000000000001,39.751399302260594,-105.22120445620119,1761.1216676676677
157,0,0.0,2025-01-24 13:40:20.200939-07:00,64974871,-0.0125,-1.4000000000000001,39.75139925444945,-105.22120444283783,1761.1204204204203
158,0,0.0,2025-01-24 13:40:21.200118-07:00,64975049,-0.01,-1.3,39.75139934238143,-105.22120440207415,1761.119645290581
159,0,0.0,2025-01-24 13:40:21.200296-07:00,64975227,-0.01,-1.3,39.75139949933534,-105.22120434737809,1761.1191102204407
160,0,0.0,2025-01-24 13:40:21.200475-07:00,64975406,-0.01,-1.3,39.751399657171014,-105.22120429237475,1761.1185721442885
161,0,0.0,2025-01-24 13:40:21.200653-07:00,64975584,-0.0125,-1.3,39.751399814124916,-105.22120423767869,1761.1180370741483
162,0,0.0,2025-01-24 13:40:21.200831-07:00,64975762,-0.0175,-1.3,39.751399971078826,-105.22120418298263,1761.117502004008
163,0,0.0,2025-01-24 13:40:21.201013-07:00,64975944,-0.02,-1.3,39.751400124570864,-105.22120412660179,1761.117
164,0,0.0,2025-01-24 13:40:22.200189-07:00,64976118,-0.02,-1.2000000000000002,39.75140019692615,-105.2212040678493,1761.117
165,0,0.0,2025-01-24 13:40:22.200367-07:00,64976296,-0.02,-1.1,39.75140027094478,-105.22120400774617,1761.117
166,0,0.0,2025-01-24 13:40:22.200545-07:00,64976474,-0.02,-1.1,39.75140034496341,-105.22120394764305,1761.117
167,0,0.0,2025-01-24 13:40:22.200723-07:00,64976652,-0.02,-1.0,39.75140041898204,-105.22120388753991,1761.117
168,0,0.0,2025-01-24 13:40:22.200901-07:00,64976830,-0.015,-0.9,39.751400493000666,-105.2212038274368,1761.117
169,0,0.0,2025-01-24 13:40:22.201079-07:00,64977008,-0.01,-0.8,39.75140055572384,-105.22120382898864,1761.1172316950851
170,0,0.0,2025-01-24 13:40:23.200255-07:00,64977186,-0.01,-0.7000000000000001,39.75140060363089,-105.22120391141257,1761.1177673019056
171,0,0.0,2025-01-24 13:40:23.200433-07:00,64977364,-0.0125,-0.55,39.75140065153795,-105.22120399383651,1761.118302908726
172,0,0.0,2025-01-24 13:40:23.200611-07:00,64977542,-0.02,-0.47500000000000003,39.751400699445,-105.22120407626045,1761.1188385155465
173,0,0.0,2025-01-24 13:40:23.200789-07:00,64977720,-0.02,-0.4,39.75140074735206,-105.22120415868439,1761.119374122367
174,0,0.0,2025-01-24 13:40:23.200967-07:00,64977898,-0.02,-0.25,39.75140079525911,-105.22120424110832,1761.1199097291874
175,0,0.0,2025-01-24 13:40:24.200147-07:00,64978075,-0.02,-0.2,39.75140094298333,-105.22120470727,1761.119412
176,0,0.0,2025-01-24 13:40:24.200325-07:00,64978253,-0.02,-0.25,39.751401112083336,-105.22120525491667,1761.1187
177,0,0.0,2025-01-24 13:40:24.200503-07:00,64978431,-0.0175,-0.5,39.751401281183334,-105.22120580256333,1761.117988
178,0,0.0,2025-01-24 13:40:24.200681-07:00,64978609,-0.0175,-0.8,39.75140145028333,-105.22120635021,1761.117276
179,0,0.0,2025-01-24 13:40:24.200859-07:00,64978787,-0.0125,-1.1,39.75140161938333,-105.22120689785666,1761.116564
180,0,0.0,2025-01-24 13:40:24.201037-07:00,64978965,-0.01,-1.3,39.751401758682285,-105.22120730313891,1761.116147557328
181,0,0.0,2025-01-24 13:40:25.200215-07:00,64979143,-0.01,-1.4500000000000002,39.75140178441509,-105.22120716589731,1761.116857427717
182,0,0.0,2025-01-24 13:40:25.200394-07:00,64979322,-0.01,-1.5,39.75140181029246,-105.22120702788467,1761.1175712861416
183,0,0.0,2025-01-24 13:40:25.200572-07:00,64979500,-0.01,-1.6,39.75140183602526,-105.22120689064307,1761.1182811565304
184,0,0.0,2025-01-24 13:40:25.200750-07:00,64979678,-0.0175,-1.6,39.75140186175806,-105.22120675340146,1761.118991026919
185,0,0.0,2025-01-24 13:40:25.200928-07:00,64979856,-0.02,-1.5750000000000002,39.751401887490864,-105.22120661615986,1761.119700897308
186,0,0.0,2025-01-24 13:40:26.200110-07:00,64980041,-0.02,-1.6,39.751401882665355,-105.22120653762279,1761.1196758349704
187,0,0.0,2025-01-24 13:40:26.200281-07:00,64980212,-0.02,-1.6,39.751401858308775,-105.2212065054273,1761.1191719056974
188,0,0.0,2025-01-24 13:40:26.200459-07:00,64980390,-0.02,-1.6,39.75140183295514,-105.22120647191389,1761.1186473477405
189,0,0.0,2025-01-24 13:40:26.200637-07:00,64980568,-0.02,-1.6,39.7514018076015,-105.22120643840046,1761.118122789784
190,0,0.0,2025-01-24 13:40:26.200815-07:00,64980746,-0.02,-1.6,39.751401782247875,-105.22120640488703,1761.117598231827
191,0,0.0,2025-01-24 13:40:26.200993-07:00,64980924,-0.02,-1.6,39.75140175689424,-105.22120637137361,1761.1170736738702
192,0,0.0,2025-01-24 13:40:27.200153-07:00,64981102,-0.02,-1.7000000000000002,39.75140175516223,-105.22120636117998,1761.1155891393441
193,0,0.0,2025-01-24 13:40:27.200331-07:00,64981280,-0.02,-1.8,39.751401757289955,-105.22120635479679,1761.1139477459017
194,0,0.0,2025-01-24 13:40:27.200509-07:00,64981458,-0.02,-2.1,39.75140175941769,-105.22120634841359,1761.112306352459
195,0,0.0,2025-01-24 13:40:27.200687-07:00,64981636,-0.02,-2.5,39.751401761545424,-105.2212063420304,1761.1106649590163
196,0,0.0,2025-01-24 13:40:27.200865-07:00,64981814,-0.02,-3.0,39.75140176367315,-105.2212063356472,1761.1090235655738
197,0,0.0,2025-01-24 13:40:27.201043-07:00,64981992,-0.02,-3.6,39.751401766450215,-105.22120632921245,1761.1083346653347
198,0,0.0,2025-01-24 13:40:28.200246-07:00,64982171,-0.02,-4.2,39.75140177032468,-105.22120632265568,1761.1092287712288
199,0,0.0,2025-01-24 13:40:28.200424-07:00,64982349,-0.02,-4.800000000000001,39.75140177417749,-105.22120631613554,1761.110117882118
200,0,0.0,2025-01-24 13:40:28.200602-07:00,64982527,-0.02,-5.5,39.751401778030306,-105.22120630961538,1761.111006993007
201,0,0.0,2025-01-24 13:40:28.200780-07:00,64982705,-0.02,-6.1000000000000005,39.75140178188312,-105.22120630309524,1761.1118961038962
202,0,0.0,2025-01-24 13:40:28.200958-07:00,64982883,-0.02,-6.5,39.751401785735936,-105.22120629657509,1761.1127852147852
203,0,0.0,2025-01-24 13:40:29.200135-07:00,64983061,-0.02,-6.9,39.751401776102234,-105.22120629005495,1761.1135394605394
204,0,0.0,2025-01-24 13:40:29.200314-07:00,64983240,-0.02,-7.175000000000001,39.751401762094574,-105.22120628349818,1761.1142547452548
205,0,0.0,2025-01-24 13:40:29.200492-07:00,64983418,-0.02,-7.300000000000001,39.75140174816517,-105.22120627697802,1761.114966033966
206,0,0.0,2025-01-24 13:40:29.200670-07:00,64983596,-0.02,-7.4,39.75140173423576,-105.22120627045788,1761.1156773226774
207,0,0.0,2025-01-24 13:40:29.200848-07:00,64983774,-0.02,-7.300000000000001,39.75140172030636,-105.22120626393773,1761.1163886113886
208,0,0.0,2025-01-24 13:40:29.201026-07:00,64983952,-0.0175,-7.0,39.7514017067932,-105.22120625825009,1761.1169250749251
209,0,0.0,2025-01-24 13:40:30.200203-07:00,64984130,-0.02,-6.4,39.751401695827504,-105.22120625765734,1761.1163916083915
210,0,0.0,2025-01-24 13:40:30.200381-07:00,64984308,-0.02,-5.7,39.751401684861804,-105.22120625706461,1761.115858141858
211,0,0.0,2025-01-24 13:40:30.200559-07:00,64984486,-0.02,-5.0,39.751401673896105,-105.22120625647186,1761.1153246753247
212,0,0.0,2025-01-24 13:40:30.200738-07:00,64984665,-0.02,-4.3,39.751401662868794,-105.22120625587579,1761.1147882117882
213,0,0.0,2025-01-24 13:40:30.200916-07:00,64984843,-0.02,-3.8000000000000003,39.751401651903095,-105.22120625528305,1761.1142547452548
214,0,0.0,2025-01-24 13:40:31.200093-07:00,64985021,-0.02,-3.3000000000000003,39.75140164482143,-105.22120625392361,1761.1139077380953
215,0,0.0,2025-01-24 13:40:31.200271-07:00,64985199,-0.02,-2.9000000000000004,39.75140164128968,-105.22120625186342,1761.1137311507937
216,0,0.0,2025-01-24 13:40:31.200449-07:00,64985377,-0.02,-2.6,39.75140163775794,-105.22120624980323,1761.113554563492
217,0,0.0,2025-01-24 13:40:31.200627-07:00,64985555,-0.02,-2.5,39.75140163422619,-105.22120624774305,1761.1133779761906
218,0,0.0,2025-01-24 13:40:31.200805-07:00,64985733,-0.02,-2.5,39.751401630694446,-105.22120624568286,1761.113201388889
219,0,0.0,2025-01-24 13:40:31.200983-07:00,64985911,-0.015,-2.7,39.7514016271627,-105.22120624362267,1761.1130248015872
220,0,0.0,2025-01-24 13:40:32.200153-07:00,64986089,-0.01,-2.9000000000000004,39.75140164287757,-105.22120624564917,1761.1125368314833
221,0,0.0,2025-01-24 13:40:32.200331-07:00,64986267,-0.0125,-3.2,39.751401661737304,-105.22120624834342,1761.1119979818366
222,0,0.0,2025-01-24 13:40:32.200509-07:00,64986445,-0.0125,-3.5,39.75140168059704,-105.22120625103767,1761.1114591321898
223,0,0.0,2025-01-24 13:40:32.200688-07:00,64986624,-0.0175,-3.85,39.751401699562734,-105.22120625374706,1761.1109172552976
224,0,0.0,2025-01-24 13:40:32.200866-07:00,64986802,-0.02,-4.2250000000000005,39.75140171842247,-105.2212062564413,1761.1103784056509
225,0,0.0,2025-01-24 13:40:32.201044-07:00,64986980,-0.02,-4.7,39.75140173246246,-105.22120625506173,1761.1105305305305
226,0,0.0,2025-01-24 13:40:33.200231-07:00,64987158,-0.02,-5.2,39.75140173513513,-105.22120624407408,1761.1123123123123
227,0,0.0,2025-01-24 13:40:33.200409-07:00,64987336,-0.02,-5.5,39.75140173780781,-105.22120623308642,1761.114094094094
228,0,0.0,2025-01-24 13:40:33.200587-07:00,64987514,-0.02,-5.6000000000000005,39.75140174048048,-105.22120622209877,1761.1158758758759
229,0,0.0,2025-01-24 13:40:33.200765-07:00,64987692,-0.02,-5.7,39.75140174315315,-105.22120621111111,1761.1176576576574
230,0,0.0,2025-01-24 13:40:33.200944-07:00,64987871,-0.02,-5.8500000000000005,39.75140174584084,-105.22120620006173,1761.1194494494493
231,0,0.0,2025-01-24 13:40:34.200123-07:00,64988049,-0.02,-6.075,39.7514017360597,-105.22120618259204,1761.1196328358208
232,0,0.0,2025-01-24 13:40:34.200301-07:00,64988227,-0.02,-6.25,39.75140172070979,-105.22120616222388,1761.1191014925373
233,0,0.0,2025-01-24 13:40:34.200479-07:00,64988405,-0.0175,-6.4750000000000005,39.75140170535987,-105.22120614185572,1761.1185701492536
234,0,0.0,2025-01-24 13:40:34.200657-07:00,64988583,-0.02,-6.7,39.75140169000995,-105.22120612148757,1761.1180388059702
235,0,0.0,2025-01-24 13:40:34.200835-07:00,64988761,-0.0175,-6.75,39.75140167466003,-105.2212061011194,1761.1175074626865
