,Line number,Station number,marked,Datetime,time stamp (ms),conductivity (mS/m)
860,0,0.0,0,2025-01-24 13:57:43.780393,82269416,20.4775
861,0,0.0,0,2025-01-24 13:57:43.780581,82269604,20.4775
862,0,0.0,0,2025-01-24 13:57:43.780770,82269793,20.4775
863,0,0.0,0,2025-01-24 13:57:43.780959,82269982,20.4775
864,0,0.0,0,2025-01-24 13:57:43.781147,82270170,20.4775
865,0,0.0,0,2025-01-24 13:57:43.781336,82270359,20.4775
866,0,0.0,0,2025-01-24 13:57:43.781525,82270548,20.4775
867,0,0.0,0,2025-01-24 13:57:43.781713,82270736,20.4775
868,0,0.0,0,2025-01-24 13:57:43.781902,82270925,20.4775
869,0,0.0,0,2025-01-24 13:57:43.782091,82271114,20.4775
870,0,0.0,0,2025-01-24 13:57:43.782279,82271302,20.4775
871,0,0.0,0,2025-01-24 13:57:43.782468,82271491,20.4775
872,0,0.0,0,2025-01-24 13:57:43.837716,82326739,20.4775
873,0,0.0,0,2025-01-24 13:57:43.837904,82326927,20.4775
874,0,0.0,0,2025-01-24 13:57:43.838093,82327116,20.4775
875,0,0.0,0,2025-01-24 13:57:43.838281,82327304,20.4775
876,0,0.0,0,2025-01-24 13:57:43.838470,82327493,20.4775
877,0,0.0,0,2025-01-24 13:57:43.838658,82327681,20.4775
